,participant,condition,rt,lang
36,15,incongruent,732.3440211051666,pol
37,15,congruent,289.6496928738632,pol
38,15,incongruent,386.37872265473334,pol
39,15,incongruent,290.79909421393774,pol
40,15,incongruent,240.20777142255295,pol
41,15,congruent,754.134692195032,pol
42,15,congruent,304.18025092974653,pol
43,15,congruent,260.2905031296156,pol
44,15,incongruent,317.0258365977375,pol
45,15,incongruent,416.38452449240486,pol
46,15,congruent,270.39464199349675,pol
47,15,incongruent,1006.397940002864,pol
48,15,incongruent,539.5270809495297,pol
49,15,congruent,352.62288666613154,pol
50,15,congruent,392.8927751131145,pol
51,15,incongruent,927.3787870954455,pol
52,15,incongruent,434.8355224334405,pol
53,15,incongruent,434.6840174553762,pol
54,15,congruent,368.73971234053846,pol
55,15,incongruent,286.0876026127649,pol
56,15,incongruent,144.87117295082797,pol
57,15,congruent,516.9333607374522,pol
58,15,congruent,237.25335892932026,pol
59,15,incongruent,371.4627185144918,pol
60,15,congruent,459.8038159122822,pol
61,15,congruent,235.44400948343286,pol
62,15,incongruent,395.05116724075856,pol
63,15,congruent,669.0078479193251,pol
64,15,congruent,294.59011658385543,pol
65,15,incongruent,483.86827426609705,pol
66,15,incongruent,366.0966646739224,pol
67,15,incongruent,446.4730477720275,pol
68,15,incongruent,742.6973360653272,pol
69,15,congruent,345.6555076775004,pol
70,15,congruent,235.249008583381,pol
71,15,incongruent,415.1017920946487,pol
72,15,congruent,776.132910226889,pol
73,15,congruent,344.29612617646177,pol
74,15,incongruent,651.9413801712105,pol
75,15,congruent,302.2013183025347,pol
76,15,congruent,271.9653477560278,pol
77,15,congruent,135.20710687668696,pol
78,15,congruent,167.86732287960396,pol
79,15,incongruent,198.50868911839495,pol
80,15,congruent,126.69713791878362,pol
81,15,congruent,239.2736176584617,pol
82,15,congruent,334.9955367218724,pol
83,15,congruent,498.69376701590835,pol
84,15,congruent,237.83784425257724,pol
85,15,congruent,228.93086169445596,pol
86,15,incongruent,395.0770038422845,pol
87,15,congruent,287.32417582502694,pol
88,15,congruent,214.8673153812855,pol
89,15,incongruent,356.71624911819526,pol
90,15,congruent,345.75767752272634,pol
91,15,congruent,585.1574814743042,pol
92,15,incongruent,252.56063058632049,pol
93,15,incongruent,545.6826850059028,pol
94,15,congruent,227.74552976449655,pol
95,15,congruent,243.87975056200858,pol
96,15,incongruent,301.0087994866448,pol
97,15,incongruent,366.14494778456765,pol
98,15,congruent,399.02214949912695,pol
99,15,incongruent,467.1673044109034,pol
0,16,incongruent,419.4233808218642,pol
1,16,incongruent,375.7811990466376,pol
2,16,congruent,245.64682588185588,pol
3,16,incongruent,586.7279737553149,pol
4,16,incongruent,317.4806003449488,pol
5,16,incongruent,488.70532792803317,pol
6,16,congruent,1079.907102099436,pol
7,16,congruent,502.08952591255326,pol
8,16,congruent,500.5499174875041,pol
9,16,incongruent,278.44251916102775,pol
10,16,congruent,223.56618862415647,pol
11,16,congruent,477.1088380291334,pol
12,16,congruent,433.0032923220739,pol
13,16,incongruent,267.9386208444282,pol
14,16,incongruent,353.39640153103255,pol
15,16,congruent,109.30706903169605,pol
16,16,incongruent,275.31176872414295,pol
17,16,incongruent,347.24932218371816,pol
18,16,congruent,251.04448860283853,pol
19,16,incongruent,357.83776715475915,pol
20,16,congruent,528.9385664841388,pol
21,16,congruent,143.65172000687005,pol
22,16,congruent,212.45896924770702,pol
23,16,incongruent,286.3092173522067,pol
24,16,congruent,471.5668780111574,pol
25,16,congruent,629.0656146267632,pol
26,16,incongruent,333.24914517911634,pol
27,16,congruent,510.5246602868675,pol
28,16,congruent,444.4865666364609,pol
29,16,congruent,232.22714970118716,pol
30,16,incongruent,495.28877960404475,pol
31,16,incongruent,404.39755193867046,pol
32,16,incongruent,371.71630474295415,pol
33,16,congruent,247.83120664015496,pol
34,16,incongruent,521.6201153411175,pol
35,16,incongruent,490.3142721738825,pol
36,16,congruent,548.6120419109313,pol
37,16,congruent,1055.271675327424,pol
38,16,incongruent,327.59810455609266,pol
39,16,congruent,405.7179296737429,pol
40,16,incongruent,312.9748434533452,pol
41,16,incongruent,403.0563017849093,pol
42,16,incongruent,450.3147235969856,pol
43,16,congruent,486.5973515766965,pol
44,16,congruent,328.3120572197655,pol
45,16,congruent,210.9354299887748,pol
46,16,incongruent,231.8010255320604,pol
47,16,incongruent,479.27938371084804,pol
48,16,incongruent,478.3609050010175,pol
49,16,incongruent,761.3172642487784,pol
50,16,congruent,136.20602101342334,pol
51,16,congruent,580.6825353720795,pol
52,16,congruent,726.2947210959394,pol
53,16,congruent,608.8889527521086,pol
54,16,congruent,452.9582767289901,pol
55,16,congruent,722.8222845463043,pol
56,16,incongruent,545.0575613160742,pol
57,16,incongruent,748.0691172761907,pol
58,16,incongruent,355.65673271758004,pol
59,16,incongruent,385.113918234937,pol
60,16,incongruent,201.42769093727296,pol
61,16,incongruent,545.7850510794071,pol
62,16,congruent,238.82299727284638,pol
63,16,congruent,305.76363870402486,pol
64,16,congruent,187.34401199629713,pol
65,16,incongruent,489.7176160010196,pol
66,16,congruent,220.41706755526414,pol
67,16,incongruent,393.4577753884089,pol
68,16,incongruent,838.5075019936105,pol
69,16,incongruent,352.55565962808333,pol
70,16,incongruent,298.5187086390072,pol
71,16,congruent,588.0722544491548,pol
72,16,incongruent,245.40124604700438,pol
73,16,incongruent,614.8829211029808,pol
74,16,incongruent,339.3318348318106,pol
75,16,incongruent,479.19535152293975,pol
76,16,incongruent,692.1217282995713,pol
77,16,congruent,202.88152956962205,pol
78,16,congruent,367.74764415686377,pol
79,16,incongruent,595.8650109035132,pol
80,16,incongruent,405.1670946118155,pol
81,16,congruent,684.1213758813993,pol
82,16,congruent,165.07786262227597,pol
83,16,incongruent,300.0270676077028,pol
84,16,congruent,667.7120313393514,pol
85,16,congruent,164.968840425332,pol
86,16,congruent,443.09048299041945,pol
87,16,incongruent,783.3027079036701,pol
88,16,congruent,1259.4063861828167,pol
89,16,congruent,493.5701176080346,pol
90,16,incongruent,393.80215708120556,pol
91,16,incongruent,409.2912925013188,pol
92,16,incongruent,343.9232896680629,pol
93,16,congruent,370.1489263308174,pol
94,16,congruent,431.06393809122034,pol
95,16,congruent,447.225806367579,pol
96,16,congruent,202.41491937055906,pol
97,16,congruent,618.456216338099,pol
98,16,incongruent,207.5969451800976,pol
99,16,congruent,232.18620162256764,pol
0,17,congruent,223.19832213802258,pol
1,17,congruent,185.45665296748655,pol
2,17,incongruent,360.765144984792,pol
3,17,incongruent,414.1051997098491,pol
4,17,congruent,198.4666260829453,pol
5,17,congruent,295.7600109117772,pol
6,17,congruent,239.62821843680817,pol
7,17,congruent,281.8176163835882,pol
8,17,congruent,413.29923495509115,pol
9,17,congruent,654.4559244961556,pol
10,17,congruent,549.1126155315903,pol
11,17,incongruent,449.1817811601879,pol
12,17,incongruent,473.90639950569937,pol
13,17,incongruent,444.28870506140186,pol
14,17,incongruent,737.980467020533,pol
15,17,congruent,331.1126272757797,pol
16,17,incongruent,335.7475160942274,pol
17,17,congruent,362.02214079393997,pol
18,17,incongruent,246.7104855080733,pol
19,17,congruent,400.35164281927433,pol
20,17,incongruent,633.3384512505389,pol
21,17,incongruent,272.9449412771087,pol
22,17,incongruent,614.0453454468328,pol
23,17,incongruent,385.3226046673332,pol
24,17,congruent,254.6375670928851,pol
25,17,congruent,340.9918061728121,pol
26,17,incongruent,437.0946014691074,pol
27,17,congruent,89.80728028984439,pol
28,17,incongruent,164.31831805397886,pol
29,17,congruent,351.5540936069237,pol
30,17,congruent,337.4091381576061,pol
31,17,congruent,468.97696931405545,pol
32,17,incongruent,833.2016837133519,pol
33,17,incongruent,403.9112728584071,pol
34,17,congruent,279.46223897606575,pol
35,17,incongruent,256.23985320058597,pol
36,17,congruent,335.5401303968575,pol
37,17,congruent,212.7108450182222,pol
38,17,incongruent,674.481714748524,pol
39,17,incongruent,346.8177304547298,pol
40,17,congruent,495.01774954701943,pol
41,17,incongruent,358.7009812784488,pol
42,17,congruent,301.5249928550455,pol
43,17,congruent,248.60493873879284,pol
44,17,incongruent,484.5237137257502,pol
45,17,incongruent,288.94304842955364,pol
46,17,incongruent,251.0142595816519,pol
47,17,incongruent,242.4322041291499,pol
48,17,congruent,352.6574629456089,pol
49,17,incongruent,287.3763009758322,pol
50,17,congruent,356.1545528993479,pol
51,17,congruent,160.5662919459722,pol
52,17,incongruent,319.5659543510857,pol
53,17,incongruent,668.3854896698306,pol
54,17,congruent,499.6366309913536,pol
55,17,congruent,214.51881672105895,pol
56,17,incongruent,276.9930470729605,pol
57,17,incongruent,396.6530071468695,pol
58,17,incongruent,436.8705635752656,pol
59,17,congruent,195.06259775582066,pol
60,17,incongruent,488.4129166456639,pol
61,17,congruent,426.43769498426025,pol
62,17,incongruent,291.4730765200758,pol
63,17,congruent,468.71824777852396,pol
64,17,congruent,173.06450518997838,pol
65,17,congruent,158.14148715907152,pol
66,17,incongruent,311.7281169381688,pol
67,17,incongruent,618.2581535195272,pol
68,17,incongruent,518.5357279377146,pol
69,17,incongruent,322.17065944608777,pol
70,17,congruent,388.0846368762495,pol
71,17,incongruent,544.2937677070365,pol
72,17,congruent,220.2008602799507,pol
73,17,congruent,468.66595297526567,pol
74,17,congruent,294.42633658622924,pol
75,17,incongruent,325.653453649135,pol
76,17,incongruent,361.23072451645953,pol
77,17,incongruent,588.647921640221,pol
78,17,incongruent,233.3305326117328,pol
79,17,congruent,550.5119240186216,pol
80,17,congruent,348.3232404144272,pol
81,17,incongruent,262.3103928703069,pol
82,17,congruent,334.4710443498161,pol
83,17,congruent,283.4054651279022,pol
84,17,congruent,243.10819434479575,pol
85,17,incongruent,652.3571945012186,pol
86,17,congruent,328.35001502767886,pol
87,17,congruent,288.59093127635913,pol
88,17,incongruent,730.017024146624,pol
89,17,congruent,259.48119321480647,pol
90,17,incongruent,1160.8402605422975,pol
91,17,incongruent,406.67644797437674,pol
92,17,incongruent,425.1366698459107,pol
93,17,congruent,301.8959461853287,pol
94,17,congruent,244.5906445766271,pol
95,17,incongruent,596.6081719105556,pol
96,17,incongruent,370.38201874846754,pol
97,17,congruent,243.69368322920283,pol
98,17,congruent,386.9721992933325,pol
99,17,incongruent,417.007646943522,pol
0,18,incongruent,555.5398213415747,pol
1,18,incongruent,664.5584544043919,pol
2,18,congruent,685.9806262397119,pol
3,18,congruent,487.64648272925695,pol
4,18,incongruent,372.1351023959433,pol
5,18,congruent,181.78620014445087,pol
6,18,congruent,448.44939534154184,pol
7,18,incongruent,257.5446294927167,pol
8,18,congruent,557.7286652201578,pol
9,18,incongruent,395.8764162328181,pol
10,18,incongruent,432.95598499532133,pol
11,18,congruent,506.9389356034635,pol
12,18,incongruent,464.59785722868435,pol
13,18,incongruent,572.8414920002963,pol
14,18,incongruent,566.440561588582,pol
15,18,congruent,352.8142655696059,pol
16,18,congruent,350.9424523337089,pol
17,18,congruent,239.07292361183505,pol
18,18,congruent,438.2939655911343,pol
19,18,congruent,287.0727266631,pol
20,18,congruent,498.4135836025639,pol
21,18,congruent,214.2914197169686,pol
22,18,incongruent,302.21232830313556,pol
23,18,incongruent,358.71359267212335,pol
24,18,incongruent,448.9424043350631,pol
25,18,congruent,450.9349927397197,pol
26,18,congruent,273.0198792810893,pol
27,18,incongruent,522.5962253913474,pol
28,18,incongruent,398.5079868862438,pol
29,18,congruent,215.06417879331917,pol
30,18,incongruent,341.11527892976824,pol
31,18,incongruent,431.9205425618078,pol
32,18,incongruent,348.157062667985,pol
33,18,congruent,395.9244938897881,pol
34,18,congruent,550.9558903300435,pol
35,18,congruent,155.2639360235786,pol
36,18,congruent,367.5023965404435,pol
37,18,congruent,213.06292415693298,pol
38,18,congruent,203.14856609554278,pol
39,18,congruent,286.9591663458274,pol
40,18,congruent,362.27714114416375,pol
41,18,incongruent,283.41611101434563,pol
42,18,congruent,343.6817089416419,pol
43,18,congruent,324.65051277783795,pol
44,18,incongruent,239.3159586203118,pol
45,18,incongruent,334.19418469380673,pol
46,18,incongruent,259.64348381294246,pol
47,18,incongruent,550.3760134913954,pol
48,18,congruent,121.95849970277443,pol
49,18,incongruent,239.24236787138224,pol
50,18,congruent,309.649913814099,pol
51,18,congruent,500.31465061274275,pol
52,18,incongruent,409.663108264376,pol
53,18,congruent,367.6569023192442,pol
54,18,incongruent,256.5219208179076,pol
55,18,incongruent,340.7248535913387,pol
56,18,congruent,162.8994147307864,pol
57,18,congruent,242.0197391258199,pol
58,18,congruent,249.76626741372547,pol
59,18,incongruent,819.0463712997707,pol
60,18,congruent,505.8846694524322,pol
61,18,incongruent,261.3369558683263,pol
62,18,congruent,350.0448777665604,pol
63,18,incongruent,681.7822977285825,pol
64,18,incongruent,142.49102369468434,pol
65,18,incongruent,254.72635182127294,pol
66,18,incongruent,322.25572771480967,pol
67,18,congruent,292.3455197025349,pol
68,18,incongruent,465.69981677465887,pol
69,18,incongruent,344.71554752263467,pol
70,18,congruent,402.62721552380094,pol
71,18,incongruent,431.9649088153569,pol
72,18,congruent,271.39074862425275,pol
73,18,incongruent,235.3597936589813,pol
74,18,congruent,365.7212809541123,pol
75,18,congruent,213.31211626392422,pol
76,18,congruent,247.4399743654165,pol
77,18,congruent,451.22221688150813,pol
78,18,incongruent,417.542172249376,pol
79,18,incongruent,514.4505145664433,pol
80,18,incongruent,346.4578342806725,pol
81,18,incongruent,271.30415107257386,pol
82,18,incongruent,257.42511836140346,pol
83,18,incongruent,358.5784954524536,pol
84,18,incongruent,374.8554793800199,pol
85,18,congruent,1014.974738167314,pol
86,18,incongruent,360.7638695121486,pol
87,18,incongruent,571.8000307484091,pol
88,18,congruent,258.31941512448867,pol
89,18,congruent,379.29640487430225,pol
90,18,incongruent,293.9574478459419,pol
91,18,incongruent,337.1309889798638,pol
92,18,congruent,430.67819415898674,pol
93,18,congruent,303.76751771113646,pol
94,18,congruent,375.3408319388497,pol
95,18,congruent,276.5114085629152,pol
96,18,congruent,391.6569014781096,pol
97,18,incongruent,349.43701431299485,pol
98,18,incongruent,284.55427848184934,pol
99,18,incongruent,356.53683610588524,pol
0,19,congruent,364.152704576942,pol
1,19,incongruent,613.7525838977251,pol
2,19,incongruent,344.44555184613756,pol
3,19,incongruent,618.9229471666731,pol
4,19,congruent,375.6581027591261,pol
5,19,congruent,167.88063722702782,pol
6,19,congruent,366.80806165324765,pol
7,19,congruent,338.1460904627072,pol
8,19,congruent,234.35937707812354,pol
9,19,congruent,299.1113745604596,pol
10,19,congruent,332.40442655128373,pol
11,19,incongruent,377.76229604787625,pol
12,19,incongruent,275.64413820437795,pol
13,19,congruent,488.2816000011707,pol
14,19,congruent,407.3654820528632,pol
15,19,congruent,346.4070074749767,pol
16,19,incongruent,414.18252486875866,pol
17,19,incongruent,256.22829059605226,pol
18,19,congruent,326.0083311425121,pol
19,19,incongruent,328.52233568046864,pol
20,19,incongruent,327.9370795456153,pol
21,19,congruent,618.200509685554,pol
22,19,incongruent,529.163155883801,pol
23,19,incongruent,290.1094602902565,pol
24,19,incongruent,198.58897150205152,pol
25,19,incongruent,221.6482175422588,pol
26,19,congruent,1233.3733256000223,pol
27,19,incongruent,319.8695068384338,pol
28,19,incongruent,518.0349920006689,pol
29,19,congruent,724.2179995807421,pol
30,19,incongruent,415.7663467068201,pol
31,19,congruent,199.95506681715304,pol
32,19,congruent,488.08464218065126,pol
33,19,congruent,302.0230368419577,pol
34,19,incongruent,350.6454934653726,pol
35,19,congruent,242.74835826691333,pol
36,19,incongruent,412.53719002110233,pol
37,19,incongruent,655.3687917166247,pol
38,19,congruent,621.0565954175464,pol
39,19,incongruent,273.624259824801,pol
40,19,congruent,236.21790811318866,pol
41,19,congruent,664.7058732245478,pol
42,19,congruent,314.54978069253696,pol
43,19,congruent,202.61117161911577,pol
44,19,incongruent,466.1808459481691,pol
45,19,congruent,433.1081655304361,pol
46,19,congruent,141.14245188678998,pol
47,19,congruent,302.29498235130967,pol
48,19,incongruent,303.89179345717605,pol
49,19,congruent,370.0551439001249,pol
50,19,incongruent,442.9577209611882,pol
51,19,incongruent,381.5121706447561,pol
52,19,incongruent,340.8681671210339,pol
53,19,incongruent,752.0512944544176,pol
54,19,congruent,240.53637616261403,pol
55,19,incongruent,425.9845685196942,pol
56,19,congruent,203.9456800905065,pol
57,19,congruent,458.0860163244913,pol
58,19,congruent,372.94124632753653,pol
59,19,incongruent,406.9434169611046,pol
60,19,congruent,172.25147085417802,pol
61,19,incongruent,300.5278057015751,pol
62,19,congruent,643.2768655846089,pol
63,19,incongruent,364.39056462878256,pol
64,19,congruent,192.8050205622253,pol
65,19,incongruent,431.59326422265974,pol
66,19,incongruent,449.79949272856686,pol
67,19,incongruent,329.6778747823193,pol
68,19,congruent,280.9629671381898,pol
69,19,congruent,343.2423662850008,pol
70,19,incongruent,505.6142375530683,pol
71,19,incongruent,346.47874535091194,pol
72,19,congruent,427.4574020233926,pol
73,19,congruent,419.68012108557707,pol
74,19,congruent,258.5344419157916,pol
75,19,congruent,272.07521103671763,pol
76,19,congruent,274.24017370092776,pol
77,19,congruent,430.66840221985376,pol
78,19,incongruent,391.4573066010509,pol
79,19,incongruent,364.115641903866,pol
80,19,incongruent,970.4856694766459,pol
81,19,incongruent,329.5462707307655,pol
82,19,congruent,208.27201430154463,pol
83,19,incongruent,101.21768170448092,pol
84,19,incongruent,182.96340677181627,pol
85,19,incongruent,886.47349141412,pol
86,19,incongruent,472.17015953994303,pol
87,19,incongruent,438.50898911785276,pol
88,19,incongruent,711.8270503589035,pol
89,19,incongruent,423.4637778898665,pol
90,19,congruent,353.0476555706278,pol
91,19,congruent,225.1664575395307,pol
92,19,congruent,519.4397567732849,pol
93,19,congruent,293.29255635835784,pol
94,19,incongruent,331.43603784352695,pol
95,19,congruent,512.8564255095504,pol
96,19,incongruent,554.2134848486947,pol
97,19,incongruent,548.2021234076753,pol
98,19,incongruent,390.6955381170367,pol
99,19,congruent,362.6690095523207,pol
0,20,congruent,465.4469919628375,pol
1,20,congruent,355.6965235907553,pol
2,20,incongruent,330.2430314745758,pol
3,20,incongruent,375.551409550896,pol
4,20,congruent,559.3675646120636,pol
5,20,congruent,438.32241783613256,pol
6,20,congruent,333.46146066211077,pol
7,20,incongruent,275.1380949862121,pol
8,20,incongruent,374.94173390563213,pol
9,20,congruent,295.8420925723535,pol
10,20,congruent,487.30049653230617,pol
11,20,congruent,275.8386385333579,pol
12,20,congruent,294.2642704128716,pol
13,20,incongruent,324.19578721946476,pol
14,20,incongruent,775.1412532313173,pol
15,20,congruent,266.35051740076483,pol
16,20,congruent,342.1486339240101,pol
17,20,incongruent,396.13443418208817,pol
18,20,congruent,301.1574071685311,pol
19,20,incongruent,336.27069521947845,pol
20,20,incongruent,515.7625162888821,pol
21,20,congruent,297.68390154072443,pol
22,20,incongruent,378.4572602236274,pol
23,20,incongruent,370.65124492956977,pol
24,20,incongruent,297.9228121756078,pol
25,20,congruent,327.27528570738525,pol
26,20,congruent,311.08201326924615,pol
27,20,incongruent,608.6476989302428,pol
28,20,incongruent,344.840916590158,pol
29,20,congruent,463.5004499684051,pol
30,20,incongruent,863.4792429782558,pol
31,20,congruent,351.7872704949306,pol
32,20,incongruent,234.043410557398,pol
33,20,incongruent,433.1893456372828,pol
34,20,incongruent,568.3750727559717,pol
35,20,congruent,235.25017944159723,pol
36,20,incongruent,269.0934721425957,pol
37,20,incongruent,421.54249615942695,pol
38,20,congruent,499.73558243909747,pol
39,20,congruent,438.1955695985879,pol
40,20,incongruent,411.07786827796843,pol
41,20,congruent,196.1835832260652,pol
42,20,incongruent,424.6424700751304,pol
43,20,incongruent,547.9938096519845,pol
44,20,congruent,236.584734575882,pol
45,20,congruent,353.9914004380469,pol
46,20,congruent,177.14487235016136,pol
47,20,congruent,350.79913451774473,pol
48,20,congruent,255.02201733322528,pol
49,20,incongruent,405.9823859247967,pol
50,20,incongruent,460.3901292202223,pol
51,20,congruent,272.4650740265311,pol
52,20,congruent,320.9059932432733,pol
53,20,congruent,228.71515347489043,pol
54,20,incongruent,625.6461708580058,pol
55,20,incongruent,810.802814087062,pol
56,20,congruent,328.17601322950196,pol
57,20,incongruent,446.0369731742586,pol
58,20,congruent,191.50925208025487,pol
59,20,congruent,178.0512712860899,pol
60,20,congruent,389.57109456109043,pol
61,20,incongruent,610.931877699329,pol
62,20,congruent,371.24208498415186,pol
63,20,incongruent,547.9120330538483,pol
64,20,congruent,703.3126327541718,pol
65,20,congruent,1117.4856965111396,pol
66,20,incongruent,437.50542818296975,pol
67,20,congruent,232.27358362308775,pol
68,20,incongruent,549.9327514775501,pol
69,20,incongruent,376.16946245655913,pol
70,20,congruent,333.434834235048,pol
71,20,incongruent,458.49254553096915,pol
72,20,incongruent,417.44243520470417,pol
73,20,incongruent,379.6255608400194,pol
74,20,congruent,326.53762923291924,pol
75,20,congruent,277.7945018055219,pol
76,20,incongruent,271.0640394135128,pol
77,20,incongruent,305.5276552965776,pol
78,20,congruent,233.79264911238437,pol
79,20,incongruent,420.87613054818956,pol
80,20,incongruent,420.46589973207995,pol
81,20,congruent,384.23848773186194,pol
82,20,congruent,275.6924340590485,pol
83,20,congruent,470.68962793065396,pol
84,20,incongruent,212.0887644994218,pol
85,20,incongruent,329.3496619866229,pol
86,20,incongruent,409.0914826462646,pol
87,20,incongruent,340.9738670313123,pol
88,20,congruent,423.83637768418834,pol
89,20,incongruent,534.4863243612415,pol
90,20,congruent,271.47878929078297,pol
91,20,incongruent,316.78052423344025,pol
92,20,incongruent,488.1169698526236,pol
93,20,incongruent,568.7457050691496,pol
94,20,congruent,139.08005910768878,pol
95,20,congruent,229.1580953838428,pol
96,20,congruent,249.75971750720862,pol
97,20,incongruent,730.0379951616992,pol
98,20,incongruent,332.5199241199947,pol
99,20,congruent,408.9837280659822,pol
0,21,incongruent,326.89374284778194,eng
1,21,incongruent,654.6770425870073,eng
2,21,congruent,349.9956010526379,eng
3,21,incongruent,607.4125341741512,eng
4,21,congruent,353.73206975298643,eng
5,21,congruent,444.66617189179715,eng
6,21,congruent,230.6147674270317,eng
7,21,incongruent,396.8547041623883,eng
8,21,incongruent,428.4478361553718,eng
9,21,incongruent,637.131239392289,eng
10,21,incongruent,557.5335981226021,eng
11,21,congruent,509.2105313301689,eng
12,21,congruent,331.06133290595255,eng
13,21,congruent,552.4863567610982,eng
14,21,congruent,407.9862070484064,eng
15,21,incongruent,323.77022420943285,eng
16,21,congruent,231.26289724284743,eng
17,21,incongruent,351.51818675085383,eng
18,21,incongruent,397.0867851780638,eng
19,21,congruent,357.99678599301035,eng
20,21,congruent,360.01383353160804,eng
21,21,congruent,338.9371924603114,eng
22,21,congruent,468.1262647222684,eng
23,21,incongruent,354.62227190147854,eng
24,21,incongruent,358.0404701157094,eng
25,21,incongruent,230.6196211734382,eng
26,21,incongruent,267.6484362266867,eng
27,21,congruent,542.7263195058947,eng
28,21,congruent,208.1730643304603,eng
29,21,incongruent,412.27210450229103,eng
30,21,congruent,473.3205076705721,eng
31,21,congruent,370.6015672999897,eng
32,21,congruent,329.1395379354878,eng
33,21,congruent,292.79634566106074,eng
34,21,incongruent,398.4172181136455,eng
35,21,congruent,303.2998403144283,eng
36,21,incongruent,630.3780415155745,eng
37,21,congruent,511.20009948892175,eng
38,21,incongruent,223.89442492664656,eng
39,21,congruent,306.95627858340345,eng
40,21,incongruent,1155.520050882635,eng
41,21,incongruent,294.47936492683857,eng
42,21,incongruent,474.79081409808805,eng
43,21,congruent,982.3971225498959,eng
44,21,incongruent,642.8397466078113,eng
45,21,congruent,483.1869779170602,eng
46,21,congruent,538.2322767825963,eng
47,21,incongruent,538.043587120284,eng
48,21,congruent,310.7525700000655,eng
49,21,incongruent,336.3256991104586,eng
50,21,incongruent,758.8446801914702,eng
51,21,congruent,224.90271269858385,eng
52,21,incongruent,371.9493307751591,eng
53,21,incongruent,498.29095301777414,eng
54,21,congruent,265.9248756831241,eng
55,21,congruent,299.48146753587685,eng
56,21,incongruent,454.1748288770808,eng
57,21,incongruent,355.28650324032134,eng
58,21,congruent,538.342422788375,eng
59,21,congruent,313.1613396098594,eng
60,21,incongruent,269.7893118388633,eng
61,21,congruent,358.83719915119116,eng
62,21,incongruent,254.0865932994792,eng
63,21,congruent,256.05415276853074,eng
64,21,incongruent,205.24702237523945,eng
65,21,congruent,320.00421920874993,eng
66,21,congruent,383.8981465058093,eng
67,21,congruent,508.3961931891011,eng
68,21,incongruent,432.9350301529877,eng
69,21,incongruent,563.0915734227506,eng
70,21,incongruent,562.5213765611908,eng
71,21,congruent,435.7801772440505,eng
72,21,congruent,920.3609763926163,eng
73,21,congruent,321.3315384786604,eng
74,21,incongruent,648.7964923345854,eng
75,21,incongruent,325.20891181887754,eng
76,21,congruent,456.266645963781,eng
77,21,incongruent,402.389442765524,eng
78,21,congruent,334.2714175813968,eng
79,21,congruent,193.977905076241,eng
80,21,congruent,282.76605329395954,eng
81,21,incongruent,402.6831378638331,eng
82,21,congruent,675.264003679896,eng
83,21,incongruent,569.0764178175207,eng
84,21,incongruent,282.1428837594057,eng
85,21,incongruent,404.2002719341267,eng
86,21,congruent,356.9945495618603,eng
87,21,congruent,451.93847870909144,eng
88,21,incongruent,484.68843890812667,eng
89,21,congruent,412.55959181399646,eng
90,21,incongruent,289.51809029531677,eng
91,21,congruent,332.67707890093595,eng
92,21,incongruent,363.89997270571644,eng
93,21,congruent,592.0254287881917,eng
94,21,congruent,468.77482462822064,eng
95,21,incongruent,298.3849979404853,eng
96,21,incongruent,272.0716261453155,eng
97,21,incongruent,665.359619652448,eng
98,21,incongruent,551.6778111879789,eng
99,21,incongruent,414.1731120982409,eng
0,22,incongruent,595.0233554402319,eng
1,22,incongruent,650.1460943604013,eng
2,22,congruent,321.47173230160763,eng
3,22,congruent,428.18133273017975,eng
4,22,incongruent,557.219025102434,eng
5,22,congruent,324.30302307400586,eng
6,22,congruent,526.896245886629,eng
7,22,incongruent,324.36796607149245,eng
8,22,incongruent,603.8534608771394,eng
9,22,congruent,271.0672008354282,eng
10,22,incongruent,565.3156852571689,eng
11,22,congruent,307.087693631271,eng
12,22,congruent,413.48746531893573,eng
13,22,congruent,370.74918567079527,eng
14,22,congruent,369.0274510458945,eng
15,22,incongruent,409.3549479159015,eng
16,22,congruent,404.37822999677013,eng
17,22,incongruent,395.49668423087604,eng
18,22,incongruent,415.9849245176034,eng
19,22,congruent,282.00843414761226,eng
20,22,incongruent,647.2276993663443,eng
21,22,incongruent,598.1191295309077,eng
22,22,incongruent,329.5371357902669,eng
23,22,incongruent,559.4516105402398,eng
24,22,congruent,628.0216580291781,eng
25,22,incongruent,446.23846256516015,eng
26,22,congruent,481.8270490932588,eng
27,22,incongruent,264.63060978071485,eng
28,22,incongruent,426.68872125586506,eng
29,22,congruent,348.26670612189076,eng
30,22,congruent,215.00247924118446,eng
31,22,congruent,355.79713958343905,eng
32,22,congruent,379.5692646680581,eng
33,22,congruent,307.9218635494494,eng
34,22,incongruent,220.471173535783,eng
35,22,congruent,497.2513584845351,eng
36,22,incongruent,447.7605726299645,eng
37,22,congruent,231.8997284039452,eng
38,22,congruent,436.04448576193465,eng
39,22,incongruent,808.987035319569,eng
40,22,congruent,263.91494140382815,eng
41,22,congruent,276.4535767114354,eng
42,22,incongruent,290.5387341152389,eng
43,22,congruent,332.129674400657,eng
44,22,incongruent,397.2520191270347,eng
45,22,incongruent,752.1097685538119,eng
46,22,incongruent,416.0688040246342,eng
47,22,congruent,220.44268272868675,eng
48,22,incongruent,270.59782740571404,eng
49,22,congruent,335.774705540672,eng
50,22,congruent,251.85939561345782,eng
51,22,incongruent,435.8306857511491,eng
52,22,congruent,291.06185969042735,eng
53,22,congruent,381.6219060576144,eng
54,22,incongruent,709.3400926922525,eng
