participant,condition,rt,lang,sex
15,congruent,290.41343316371797,pol,M
15,congruent,243.51702695201186,pol,M
15,congruent,202.1411751944986,pol,M
15,congruent,461.3460022125555,pol,M
15,incongruent,376.3443477072873,pol,M
15,congruent,778.1092878042739,pol,M
15,incongruent,315.43207012152055,pol,M
15,congruent,420.97420150018195,pol,M
15,congruent,407.575888550589,pol,M
15,incongruent,1019.9917781848534,pol,M
15,congruent,279.284745410312,pol,M
15,incongruent,521.5391787184391,pol,M
15,incongruent,273.34656969740684,pol,M
15,congruent,326.61233029224945,pol,M
15,congruent,319.1081823736097,pol,M
15,congruent,533.995621243055,pol,M
15,congruent,349.49539393413403,pol,M
15,incongruent,505.6338428770177,pol,M
15,congruent,379.3374695300163,pol,M
15,congruent,359.62503933138873,pol,M
15,incongruent,639.4546484289801,pol,M
15,incongruent,241.87185747731016,pol,M
15,incongruent,240.0194612667479,pol,M
15,incongruent,583.8147341133601,pol,M
15,congruent,261.7324962813425,pol,M
15,incongruent,333.88778559951703,pol,M
15,incongruent,328.36470036086246,pol,M
15,congruent,1018.4456436687414,pol,M
15,congruent,298.84487172258866,pol,M
15,congruent,222.30147367561858,pol,M
15,congruent,214.1532176918658,pol,M
15,incongruent,476.1706247686052,pol,M
15,congruent,309.4080347963159,pol,M
15,incongruent,818.8678349925874,pol,M
15,incongruent,220.27829742257714,pol,M
15,congruent,551.9269820620414,pol,M
15,congruent,768.3291144535267,pol,M
15,congruent,343.5348450818722,pol,M
15,congruent,191.2361464857212,pol,M
15,congruent,466.60131741890075,pol,M
15,incongruent,447.5898167044651,pol,M
15,incongruent,570.9085505486619,pol,M
15,congruent,292.9834310728394,pol,M
15,incongruent,299.51879433730187,pol,M
15,incongruent,288.42034249343124,pol,M
15,incongruent,511.2990049681381,pol,M
15,congruent,231.38306308143754,pol,M
15,congruent,231.40095308992872,pol,M
15,congruent,373.65482866032744,pol,M
15,incongruent,989.0397693301732,pol,M
15,congruent,374.2912485035189,pol,M
15,incongruent,228.98567394763992,pol,M
15,congruent,245.77414467976877,pol,M
15,congruent,279.194044122754,pol,M
15,congruent,238.1371982155408,pol,M
15,incongruent,420.22812655414225,pol,M
15,incongruent,717.9196633754893,pol,M
15,incongruent,333.73846184425,pol,M
15,congruent,417.7229916811958,pol,M
15,incongruent,417.1387749371095,pol,M
15,congruent,156.3294688928691,pol,M
15,incongruent,603.8734005168046,pol,M
15,congruent,237.35536010978544,pol,M
16,incongruent,747.7458835307323,pol,M
16,congruent,297.76668277342856,pol,M
16,incongruent,303.8734743480885,pol,M
16,congruent,832.9553405488166,pol,M
16,incongruent,438.4195733103825,pol,M
16,congruent,326.8202572916411,pol,M
16,congruent,413.8507518112325,pol,M
16,incongruent,317.59910328216245,pol,M
16,congruent,225.346443723203,pol,M
16,incongruent,528.2742813208724,pol,M
16,incongruent,301.63491439205234,pol,M
16,congruent,193.63141163082264,pol,M
16,congruent,425.62771487036895,pol,M
16,incongruent,123.00207099692685,pol,M
16,incongruent,544.4010817232486,pol,M
16,congruent,651.25921506851,pol,M
16,incongruent,309.5513141628703,pol,M
16,incongruent,368.94234384988926,pol,M
16,congruent,195.70561538847033,pol,M
16,incongruent,383.7208678339775,pol,M
16,incongruent,322.2383344934166,pol,M
16,incongruent,300.5260524081028,pol,M
16,congruent,328.9563424238671,pol,M
16,congruent,360.515629131357,pol,M
16,congruent,172.05250278278217,pol,M
16,incongruent,280.81999793265,pol,M
16,incongruent,372.523547021225,pol,M
16,congruent,356.3193817126342,pol,M
16,incongruent,513.7388254004685,pol,M
16,congruent,421.505648229941,pol,M
16,congruent,590.7471908103373,pol,M
16,congruent,272.6629670574968,pol,M
16,incongruent,617.0107112429403,pol,M
16,congruent,575.217167332356,pol,M
16,incongruent,294.4775656469897,pol,M
16,incongruent,536.1811169017037,pol,M
16,congruent,276.05805533568775,pol,M
16,congruent,265.937106690231,pol,M
16,congruent,477.81458256982233,pol,M
16,incongruent,297.58911060018187,pol,M
16,incongruent,198.1751189499358,pol,M
16,congruent,298.62701937190445,pol,M
16,congruent,505.5596803844021,pol,M
16,congruent,335.2494039837181,pol,M
16,congruent,208.54217079145246,pol,M
16,incongruent,615.3298682567473,pol,M
16,congruent,324.809450025598,pol,M
16,incongruent,211.55805151654607,pol,M
16,incongruent,204.93872393084615,pol,M
16,incongruent,502.5655756155075,pol,M
16,congruent,292.1234838361779,pol,M
16,incongruent,316.74051448158605,pol,M
16,incongruent,392.64830772856044,pol,M
16,incongruent,485.8993410612344,pol,M
16,incongruent,353.75289372883816,pol,M
16,congruent,171.11367336318685,pol,M
16,incongruent,432.9194148446113,pol,M
16,incongruent,369.66224155736137,pol,M
16,congruent,591.053821780929,pol,M
16,incongruent,366.92758758998514,pol,M
16,congruent,311.1066851094353,pol,M
16,congruent,656.8146836585618,pol,M
16,incongruent,567.7880990165182,pol,M
16,incongruent,315.9388101219781,pol,M
16,congruent,257.0331511906696,pol,M
16,incongruent,357.5279353065104,pol,M
16,incongruent,250.48420481927192,pol,M
16,congruent,273.26650210500225,pol,M
16,congruent,243.93159488308737,pol,M
16,incongruent,789.3024697163705,pol,M
16,congruent,303.5670694980719,pol,M
16,incongruent,366.3795100679197,pol,M
16,incongruent,241.1940709059484,pol,M
16,congruent,206.4415240810253,pol,M
16,congruent,280.5488084114104,pol,M
16,congruent,385.859750549782,pol,M
16,congruent,188.9578139822604,pol,M
16,congruent,341.18745199919454,pol,M
16,congruent,190.75611062144566,pol,M
16,incongruent,460.4736624997546,pol,M
16,congruent,239.05116371862658,pol,M
16,incongruent,351.4520247337081,pol,M
16,congruent,302.7384934720193,pol,M
16,incongruent,306.64914961569013,pol,M
16,congruent,446.81327203673663,pol,M
16,incongruent,493.72418137580604,pol,M
16,incongruent,346.73299818106386,pol,M
16,incongruent,346.83157271908703,pol,M
16,incongruent,344.0719460384769,pol,M
16,congruent,153.81233409818623,pol,M
16,incongruent,447.065005219203,pol,M
16,congruent,238.64757622673358,pol,M
16,congruent,347.8087719590951,pol,M
16,congruent,120.20448003518291,pol,M
16,incongruent,348.3821684083092,pol,M
16,congruent,749.9704853790586,pol,M
16,congruent,608.9202481720217,pol,M
16,congruent,384.4642457956493,pol,M
16,incongruent,432.25962302541245,pol,M
16,incongruent,436.9351046450692,pol,M
17,incongruent,527.4802563091671,pol,K
17,congruent,222.8440920976886,pol,K
17,congruent,459.93252527302974,pol,K
17,incongruent,265.9117835326407,pol,K
17,congruent,484.6292775826308,pol,K
17,congruent,232.41806270403504,pol,K
17,incongruent,758.9841741944871,pol,K
17,incongruent,325.97980531202927,pol,K
17,congruent,194.18123964120153,pol,K
17,incongruent,117.20354009899755,pol,K
17,congruent,282.5649175692629,pol,K
17,congruent,863.2668482306359,pol,K
17,congruent,207.56063832452014,pol,K
17,incongruent,422.8627181762213,pol,K
17,congruent,604.6854816181763,pol,K
17,congruent,403.43585771182694,pol,K
17,congruent,377.8017071493082,pol,K
17,incongruent,675.4499284126247,pol,K
17,congruent,282.2731977933508,pol,K
17,incongruent,380.2145379956761,pol,K
17,congruent,223.35244872866426,pol,K
17,congruent,314.4216084812373,pol,K
17,congruent,172.74254223898845,pol,K
17,incongruent,268.7401888924444,pol,K
17,incongruent,418.07766742413713,pol,K
17,incongruent,796.4867068348735,pol,K
17,incongruent,985.8668122128845,pol,K
17,congruent,314.86550452525023,pol,K
17,congruent,364.379522032799,pol,K
17,incongruent,96.2950062248301,pol,K
17,congruent,451.1099563248015,pol,K
17,incongruent,611.6678717871139,pol,K
17,congruent,394.9721716701857,pol,K
17,congruent,242.61760719875676,pol,K
17,incongruent,201.64344061742526,pol,K
17,incongruent,213.35062147489808,pol,K
17,congruent,185.0346695747903,pol,K
17,congruent,551.5995878402282,pol,K
17,congruent,238.8522129672043,pol,K
17,incongruent,232.0242312875145,pol,K
17,congruent,442.3245089066718,pol,K
17,congruent,273.36198361070063,pol,K
17,incongruent,193.92908735896688,pol,K
17,congruent,316.42172827120424,pol,K
17,congruent,752.1598828380768,pol,K
17,incongruent,386.47896086906826,pol,K
17,incongruent,313.15487459529743,pol,K
17,incongruent,595.5328771052815,pol,K
17,incongruent,271.7915145535883,pol,K
17,incongruent,218.93590517404908,pol,K
17,congruent,248.49688971392712,pol,K
17,incongruent,363.371513834987,pol,K
17,congruent,347.49346794820553,pol,K
17,incongruent,278.2280906859147,pol,K
17,incongruent,403.01035294036205,pol,K
17,incongruent,768.9451995797124,pol,K
17,congruent,354.791560808167,pol,K
17,incongruent,380.829507827429,pol,K
17,incongruent,241.89355758575778,pol,K
17,congruent,315.6763064551065,pol,K
17,congruent,306.50005138444897,pol,K
17,congruent,493.9099874730071,pol,K
17,incongruent,574.2032699668243,pol,K
17,congruent,291.4172538717663,pol,K
17,congruent,330.5355927415173,pol,K
17,incongruent,261.0561789486511,pol,K
17,congruent,636.8270491732934,pol,K
17,incongruent,339.8589837973976,pol,K
17,incongruent,403.9301730125153,pol,K
17,congruent,620.4113659216379,pol,K
17,incongruent,971.9940148006741,pol,K
17,congruent,238.42416586610182,pol,K
17,incongruent,349.4810030372011,pol,K
17,congruent,459.21722559992907,pol,K
17,congruent,476.26375931485956,pol,K
17,incongruent,249.59821743795604,pol,K
17,congruent,520.8148658588904,pol,K
17,incongruent,295.5206855531103,pol,K
17,congruent,639.6456564614442,pol,K
17,incongruent,460.17291656490215,pol,K
17,incongruent,528.2684734402212,pol,K
17,incongruent,365.8931145515138,pol,K
17,congruent,530.7205184210372,pol,K
17,congruent,175.40527680603617,pol,K
17,congruent,230.97627297871472,pol,K
17,incongruent,388.8926175696859,pol,K
17,congruent,294.534001181671,pol,K
17,congruent,186.96735857690666,pol,K
17,incongruent,448.95573478348797,pol,K
17,congruent,432.2689875605594,pol,K
17,incongruent,489.55398755545536,pol,K
17,incongruent,469.1443200028456,pol,K
17,incongruent,409.11165575117445,pol,K
17,incongruent,568.3325411604816,pol,K
17,congruent,299.38916608523647,pol,K
17,incongruent,207.2413655667474,pol,K
17,incongruent,526.3982575451171,pol,K
17,incongruent,374.4291784699084,pol,K
17,incongruent,461.9358385582756,pol,K
17,congruent,355.2010149422291,pol,K
18,incongruent,361.36344242215137,pol,K
18,incongruent,283.96303042588886,pol,K
18,incongruent,508.93464464236445,pol,K
18,congruent,389.57446059995465,pol,K
18,incongruent,239.75302326558236,pol,K
18,congruent,347.4208419763169,pol,K
18,congruent,362.63623526659285,pol,K
18,incongruent,559.978958538395,pol,K
18,incongruent,966.7051792354198,pol,K
18,incongruent,330.84097606063654,pol,K
18,congruent,283.6447753400714,pol,K
18,incongruent,363.56459594571754,pol,K
18,congruent,496.5365532088538,pol,K
18,congruent,313.5904647148452,pol,K
18,congruent,300.06928587220614,pol,K
18,congruent,229.9428719157915,pol,K
18,congruent,233.15669064015552,pol,K
18,incongruent,291.90686411656293,pol,K
18,congruent,383.98145280486017,pol,K
18,congruent,266.35013964330676,pol,K
18,congruent,488.6095750301285,pol,K
18,congruent,249.55283336343405,pol,K
18,incongruent,483.8971098444232,pol,K
18,incongruent,254.3659000572541,pol,K
18,congruent,376.7788198776905,pol,K
18,incongruent,294.24622834174215,pol,K
18,congruent,277.6086778312918,pol,K
18,congruent,444.94471231524864,pol,K
18,incongruent,427.7946124563845,pol,K
18,incongruent,357.37068952646,pol,K
18,incongruent,298.7762853588704,pol,K
18,incongruent,580.7911219482642,pol,K
18,congruent,278.95413674640207,pol,K
18,congruent,358.02395201232116,pol,K
18,congruent,363.71529184321406,pol,K
18,congruent,392.6234758795253,pol,K
18,incongruent,280.280811460781,pol,K
18,incongruent,613.6643848315456,pol,K
18,congruent,301.9187121727481,pol,K
18,congruent,284.1851364284528,pol,K
18,congruent,251.9555167704363,pol,K
18,congruent,380.7115847616787,pol,K
18,congruent,376.4049301685694,pol,K
18,incongruent,335.61209586218615,pol,K
18,incongruent,295.8728204110447,pol,K
18,congruent,534.0553310009714,pol,K
18,incongruent,329.0008178541714,pol,K
18,congruent,219.121479142409,pol,K
18,congruent,253.73629781363312,pol,K
18,congruent,387.9728033726087,pol,K
18,incongruent,518.8333800388943,pol,K
18,congruent,390.22490945378587,pol,K
18,congruent,737.6594508333009,pol,K
18,incongruent,251.4208004143243,pol,K
18,congruent,265.20554738387324,pol,K
18,congruent,161.23567741220134,pol,K
18,congruent,445.1319905337051,pol,K
18,incongruent,231.94631344438338,pol,K
18,incongruent,248.64509815425842,pol,K
18,congruent,373.0827157617348,pol,K
18,congruent,252.51705832241595,pol,K
18,incongruent,964.7832210683991,pol,K
18,congruent,222.2210777144598,pol,K
18,incongruent,600.7197275265903,pol,K
18,congruent,228.25986540516305,pol,K
18,congruent,277.63858490660175,pol,K
18,incongruent,479.05536037716627,pol,K
18,congruent,247.78211019951794,pol,K
18,congruent,582.2904974524199,pol,K
18,congruent,495.0147755158958,pol,K
18,incongruent,478.29017518825435,pol,K
18,incongruent,254.87039741052274,pol,K
18,congruent,224.71783904238418,pol,K
18,incongruent,455.9298180583885,pol,K
18,incongruent,225.1381851318144,pol,K
18,incongruent,384.43047180220515,pol,K
18,incongruent,376.2258770560304,pol,K
18,incongruent,235.77530635512971,pol,K
18,incongruent,529.4787378351062,pol,K
18,congruent,290.6892526833128,pol,K
18,incongruent,407.84730302805065,pol,K
18,incongruent,389.3804848066587,pol,K
18,congruent,323.23771505964316,pol,K
18,incongruent,631.0161265851686,pol,K
18,congruent,356.10438621644835,pol,K
18,congruent,350.2711969344433,pol,K
18,incongruent,491.5653886634832,pol,K
18,congruent,381.25872017299486,pol,K
18,incongruent,414.24241609369244,pol,K
18,incongruent,226.77034899950755,pol,K
18,incongruent,482.527010069316,pol,K
18,incongruent,399.02034471459433,pol,K
18,incongruent,263.1768418417329,pol,K
18,incongruent,338.59179461828643,pol,K
18,incongruent,314.07212645607575,pol,K
18,incongruent,277.78700086631017,pol,K
18,congruent,416.34776520009876,pol,K
18,incongruent,610.6085651323555,pol,K
18,incongruent,274.394557651431,pol,K
18,congruent,306.1815334633928,pol,K
19,incongruent,244.89060783112944,pol,K
19,incongruent,378.92635716783695,pol,K
19,congruent,249.3845782836596,pol,K
19,incongruent,549.6621758589722,pol,K
19,congruent,336.6267389125893,pol,K
19,congruent,256.8094145709314,pol,K
19,congruent,786.5758371496644,pol,K
19,incongruent,392.47907765045613,pol,K
19,congruent,174.87605335744567,pol,K
19,congruent,419.1234434108532,pol,K
19,congruent,302.5369143737146,pol,K
19,congruent,277.0197945883896,pol,K
19,congruent,220.84276783898423,pol,K
19,incongruent,728.2750693638914,pol,K
19,incongruent,342.9055749875451,pol,K
19,congruent,232.21902289958268,pol,K
19,congruent,269.41579860069686,pol,K
19,incongruent,388.63992278440367,pol,K
19,incongruent,286.95007709391996,pol,K
19,incongruent,222.0207702252801,pol,K
19,incongruent,424.7679834974072,pol,K
19,congruent,661.2249346404269,pol,K
19,congruent,290.2900110216879,pol,K
19,congruent,348.392766062431,pol,K
19,congruent,219.93486984569023,pol,K
19,congruent,303.1521539311963,pol,K
19,incongruent,278.86628810316006,pol,K
19,congruent,420.30805795735455,pol,K
19,congruent,371.74326419531474,pol,K
19,incongruent,666.9076225150093,pol,K
19,incongruent,372.2421878659421,pol,K
19,congruent,283.88910294589704,pol,K
19,incongruent,426.46180630643414,pol,K
19,incongruent,264.3539193624057,pol,K
19,incongruent,422.5883939716303,pol,K
19,incongruent,311.6466953330398,pol,K
19,incongruent,799.4053231803799,pol,K
19,incongruent,530.2283300224536,pol,K
19,incongruent,727.0290587291397,pol,K
19,incongruent,280.5257756865166,pol,K
19,congruent,385.42573740512194,pol,K
19,incongruent,484.4261750418649,pol,K
19,congruent,301.50207900152606,pol,K
19,incongruent,249.1495769396848,pol,K
19,congruent,239.55405036869567,pol,K
19,incongruent,357.39924153702276,pol,K
19,congruent,288.07505719237065,pol,K
19,congruent,253.30472531053914,pol,K
19,congruent,369.1525972921271,pol,K
19,congruent,381.3071172358424,pol,K
19,incongruent,626.3135601338745,pol,K
19,incongruent,344.66261771611914,pol,K
19,incongruent,484.45841906703936,pol,K
19,incongruent,204.9275003498849,pol,K
19,incongruent,548.7433813547377,pol,K
19,incongruent,352.8579775023114,pol,K
19,congruent,450.8431066622461,pol,K
19,congruent,157.3082142913335,pol,K
19,congruent,193.64116538115138,pol,K
19,incongruent,562.4528057658159,pol,K
19,congruent,347.12227131220334,pol,K
19,congruent,393.48031899759167,pol,K
19,congruent,167.43036308435435,pol,K
19,incongruent,323.77421980891364,pol,K
19,incongruent,217.57682437831386,pol,K
19,congruent,251.33288105703963,pol,K
19,incongruent,354.2117698220394,pol,K
19,congruent,409.6614230896928,pol,K
19,congruent,310.5712635965436,pol,K
19,incongruent,349.75368315722415,pol,K
19,incongruent,246.625069810554,pol,K
19,incongruent,351.4903735816043,pol,K
19,incongruent,410.765778242996,pol,K
19,congruent,205.96185117059696,pol,K
19,incongruent,383.8697752781174,pol,K
19,congruent,525.3029667500134,pol,K
19,incongruent,296.2098979142319,pol,K
19,incongruent,232.75943681669943,pol,K
19,congruent,196.4654302822997,pol,K
19,incongruent,273.36834605022295,pol,K
19,incongruent,494.76616673822934,pol,K
19,congruent,272.4168581837048,pol,K
19,congruent,298.1626412564115,pol,K
19,incongruent,947.5073981359002,pol,K
19,incongruent,524.5519176785502,pol,K
19,incongruent,527.5658332740361,pol,K
19,congruent,234.16697269695715,pol,K
19,congruent,257.6126961601593,pol,K
19,congruent,545.6958946945323,pol,K
19,congruent,602.9091607173417,pol,K
19,congruent,292.32819813420565,pol,K
19,incongruent,296.605816318937,pol,K
19,incongruent,380.331951235641,pol,K
19,incongruent,313.6906484434615,pol,K
19,incongruent,385.48166827928037,pol,K
19,congruent,269.4787598584718,pol,K
19,congruent,287.2103928347793,pol,K
19,congruent,214.33058648198377,pol,K
19,congruent,269.86037245706876,pol,K
19,congruent,295.8494490473488,pol,K
20,incongruent,350.33143868191553,pol,K
20,incongruent,387.70334228998786,pol,K
20,congruent,427.7753723163569,pol,K
20,incongruent,262.8290992156299,pol,K
20,congruent,368.96255875982774,pol,K
20,incongruent,717.5313671430398,pol,K
20,congruent,246.971459551723,pol,K
20,incongruent,373.47770421207656,pol,K
20,congruent,391.89885622551196,pol,K
20,congruent,444.2712605502081,pol,K
20,congruent,352.10434298158884,pol,K
20,incongruent,310.6096971902518,pol,K
20,incongruent,681.0220642007012,pol,K
20,incongruent,177.93278016126789,pol,K
20,congruent,374.24744250574213,pol,K
20,congruent,629.3641468613004,pol,K
20,incongruent,328.690144504748,pol,K
20,congruent,112.64809068329731,pol,K
20,congruent,259.60021170658945,pol,K
20,congruent,256.04314625470664,pol,K
20,congruent,295.31712363713166,pol,K
20,incongruent,464.4633000050294,pol,K
20,congruent,425.47497365729873,pol,K
20,incongruent,555.4871309582047,pol,K
20,congruent,254.15292752308136,pol,K
20,congruent,425.16631527959885,pol,K
20,congruent,595.9777959725649,pol,K
20,congruent,179.0434147735528,pol,K
20,congruent,269.98139942345045,pol,K
20,incongruent,194.8876590523032,pol,K
20,incongruent,514.770745232062,pol,K
20,congruent,152.07130607741533,pol,K
20,incongruent,412.227342753877,pol,K
20,incongruent,534.6717863551155,pol,K
20,congruent,217.51198328881534,pol,K
20,congruent,226.5675430967089,pol,K
20,incongruent,1250.653393732844,pol,K
20,incongruent,314.68783899287905,pol,K
20,incongruent,243.8283057917775,pol,K
20,congruent,422.2161375465263,pol,K
20,incongruent,594.6664099622897,pol,K
20,congruent,590.5620963970819,pol,K
20,congruent,503.8217411360896,pol,K
20,incongruent,181.9118453716391,pol,K
20,incongruent,366.034960865421,pol,K
20,congruent,269.04604245889266,pol,K
20,congruent,359.2058345845048,pol,K
20,incongruent,246.84508869751383,pol,K
20,congruent,521.2695478178994,pol,K
20,congruent,529.9749071270296,pol,K
20,incongruent,304.253836573829,pol,K
20,incongruent,472.70657822729413,pol,K
20,incongruent,234.53953919372566,pol,K
20,incongruent,500.74791304271525,pol,K
20,incongruent,494.72912876804537,pol,K
20,congruent,288.19311616815577,pol,K
20,incongruent,467.62704223617004,pol,K
20,incongruent,232.71808918922258,pol,K
20,incongruent,188.81665769479295,pol,K
20,incongruent,368.26207009285133,pol,K
20,congruent,250.39954840398025,pol,K
20,incongruent,185.95792061434256,pol,K
20,incongruent,253.61547024562944,pol,K
20,congruent,191.94292310576856,pol,K
20,incongruent,462.28999988781,pol,K
20,incongruent,150.14056136079742,pol,K
20,incongruent,236.55502485120664,pol,K
20,incongruent,506.57524845306074,pol,K
20,congruent,187.71403596157148,pol,K
20,congruent,333.04511597676196,pol,K
20,congruent,187.7765090468689,pol,K
20,incongruent,261.157052575069,pol,K
20,congruent,924.9121899467837,pol,K
20,incongruent,363.8085754053636,pol,K
20,congruent,299.4466055816095,pol,K
20,incongruent,343.02883185031084,pol,K
20,congruent,406.6688572093705,pol,K
20,congruent,375.5443573412233,pol,K
20,incongruent,326.34236900819184,pol,K
20,congruent,826.3490403882766,pol,K
20,incongruent,336.76634401559977,pol,K
20,congruent,181.28306589111713,pol,K
20,incongruent,631.6993740836316,pol,K
20,congruent,250.030617235507,pol,K
20,incongruent,318.5459875021638,pol,K
20,congruent,132.1184322353424,pol,K
20,incongruent,335.7178003748374,pol,K
20,congruent,417.2321192618035,pol,K
20,congruent,482.38607377370477,pol,K
20,congruent,306.1820041586403,pol,K
20,congruent,188.52881642069474,pol,K
20,incongruent,365.77869168380425,pol,K
20,congruent,488.8173082871772,pol,K
20,incongruent,404.1237422354989,pol,K
20,incongruent,336.3376365683355,pol,K
20,incongruent,247.9899780095522,pol,K
20,congruent,260.69292244654093,pol,K
20,congruent,976.0511444881647,pol,K
20,congruent,279.12665844233055,pol,K
20,incongruent,809.9801905794033,pol,K
21,incongruent,262.6591863502073,eng,K
21,congruent,785.4770064885608,eng,K
21,congruent,365.6929815863464,eng,K
21,incongruent,488.617913600007,eng,K
21,congruent,246.22428240775056,eng,K
21,incongruent,278.72697661218507,eng,K
21,congruent,354.207482530354,eng,K
21,incongruent,572.012126566922,eng,K
21,congruent,411.0680268126887,eng,K
21,congruent,323.0080338393233,eng,K
21,incongruent,529.7473105696452,eng,K
21,incongruent,326.4595708070616,eng,K
21,congruent,300.3851795088366,eng,K
21,congruent,609.1023198067269,eng,K
21,incongruent,304.95841898535883,eng,K
21,incongruent,504.46881634839656,eng,K
21,congruent,798.1267704565948,eng,K
21,incongruent,310.7404875772021,eng,K
21,congruent,285.93751050621256,eng,K
21,incongruent,320.46741507120413,eng,K
21,incongruent,299.6669368683881,eng,K
21,incongruent,450.7559532121421,eng,K
21,incongruent,515.6631977110228,eng,K
21,incongruent,592.1708959266654,eng,K
21,incongruent,305.92744331064466,eng,K
21,incongruent,529.0684812673331,eng,K
21,incongruent,516.2770583662792,eng,K
21,incongruent,305.8924633415062,eng,K
21,incongruent,282.5059857030253,eng,K
21,congruent,351.05449118188676,eng,K
21,incongruent,269.5094282185862,eng,K
21,incongruent,294.91429159363463,eng,K
21,congruent,376.12004209306815,eng,K
21,congruent,483.6216420882622,eng,K
21,congruent,269.9570559348066,eng,K
21,congruent,438.0017739657245,eng,K
21,congruent,322.2280968736438,eng,K
21,incongruent,439.57008251219554,eng,K
21,incongruent,533.116808840946,eng,K
21,congruent,617.4795524419566,eng,K
21,incongruent,576.8302546405313,eng,K
21,incongruent,643.1377394886186,eng,K
21,congruent,610.665619782818,eng,K
21,incongruent,261.7211543738145,eng,K
21,incongruent,407.29734426792976,eng,K
21,incongruent,456.4535735872877,eng,K
21,congruent,552.6656977342393,eng,K
21,congruent,325.5113924008833,eng,K
21,congruent,468.58092976544566,eng,K
21,congruent,370.8447618358382,eng,K
21,incongruent,380.02463134746654,eng,K
21,incongruent,369.36106160120517,eng,K
21,congruent,192.0501334759948,eng,K
21,congruent,298.26729619873015,eng,K
21,incongruent,376.7420939894807,eng,K
21,congruent,308.49197988848755,eng,K
21,incongruent,318.97874323021944,eng,K
21,congruent,278.39810211847043,eng,K
21,incongruent,478.65820578737447,eng,K
21,incongruent,202.8101747587496,eng,K
21,congruent,624.6345290929083,eng,K
21,incongruent,438.7055213773192,eng,K
21,congruent,372.6691366650409,eng,K
21,incongruent,343.674876023395,eng,K
21,congruent,433.5377651196912,eng,K
21,congruent,247.67762509226137,eng,K
21,congruent,462.324950214285,eng,K
21,congruent,461.12285868323056,eng,K
21,incongruent,518.6562844599922,eng,K
21,congruent,234.6615080700106,eng,K
21,congruent,367.53656942762063,eng,K
21,congruent,145.7499377615394,eng,K
21,congruent,332.0977345885501,eng,K
21,incongruent,468.8340895032359,eng,K
21,congruent,699.7225234489177,eng,K
21,congruent,321.94165301141413,eng,K
21,incongruent,174.6000106257753,eng,K
21,incongruent,640.4128329806272,eng,K
21,incongruent,940.7045285915975,eng,K
21,congruent,328.05437617377936,eng,K
21,incongruent,500.07216495959733,eng,K
21,congruent,287.5063518245696,eng,K
21,congruent,419.40317178453734,eng,K
21,incongruent,747.6784509699824,eng,K
21,congruent,254.7038867757634,eng,K
21,incongruent,354.01152059880053,eng,K
21,congruent,393.1909170016428,eng,K
21,incongruent,243.33731352614848,eng,K
21,congruent,1004.4504997179886,eng,K
21,congruent,573.6554729214116,eng,K
21,congruent,213.5018536537482,eng,K
21,congruent,437.6039707932877,eng,K
21,incongruent,262.2389019535981,eng,K
21,incongruent,544.7041846596245,eng,K
21,congruent,840.3600957744984,eng,K
21,incongruent,255.25736823940423,eng,K
21,congruent,433.0839749898054,eng,K
21,incongruent,482.35976115331596,eng,K
21,incongruent,295.72854840452635,eng,K
21,congruent,310.5408739978674,eng,K
22,congruent,278.8151282169084,eng,K
22,incongruent,446.21009639168403,eng,K
22,incongruent,492.4796371963921,eng,K
22,congruent,480.4257139058203,eng,K
22,incongruent,663.3873360216244,eng,K
22,congruent,382.5612892482392,eng,K
22,congruent,397.0149530492144,eng,K
22,congruent,240.00886704114848,eng,K
22,incongruent,329.2078573606323,eng,K
22,congruent,654.1841808507252,eng,K
22,incongruent,645.8821065406719,eng,K
22,incongruent,377.13842938069297,eng,K
22,incongruent,596.7583046607449,eng,K
22,congruent,343.1831622400334,eng,K
22,incongruent,275.97074629341813,eng,K
22,congruent,298.1713039957943,eng,K
22,incongruent,478.2226503388006,eng,K
22,incongruent,368.85148897712793,eng,K
22,congruent,389.0878997107584,eng,K
22,incongruent,337.3914310167237,eng,K
22,incongruent,545.5390824794589,eng,K
22,congruent,433.73641960177724,eng,K
22,congruent,335.6220952877142,eng,K
22,incongruent,805.0800165061207,eng,K
22,congruent,183.11204039112775,eng,K
22,incongruent,680.4132101630678,eng,K
22,congruent,354.9679202437691,eng,K
22,incongruent,275.4602145758382,eng,K
22,congruent,311.2762150732578,eng,K
22,incongruent,254.27099231180068,eng,K
22,incongruent,353.4942868061346,eng,K
22,congruent,367.0706571657255,eng,K
22,incongruent,453.71392785288845,eng,K
22,incongruent,195.91100471984515,eng,K
22,incongruent,221.16454352494517,eng,K
22,congruent,350.01596067185375,eng,K
22,incongruent,499.1507579929429,eng,K
22,incongruent,680.8572998895062,eng,K
22,incongruent,295.46410565251864,eng,K
22,congruent,372.7976039687606,eng,K
22,congruent,346.84175068259503,eng,K
22,incongruent,286.1791510545411,eng,K
22,congruent,269.9518563391498,eng,K
22,incongruent,307.146349874486,eng,K
22,incongruent,384.71454470965955,eng,K
22,incongruent,429.4827111807442,eng,K
22,incongruent,272.27121110768803,eng,K
22,congruent,673.1015910301902,eng,K
22,congruent,381.2859095406684,eng,K
22,congruent,455.69922457322446,eng,K
22,incongruent,339.47645407688066,eng,K
22,congruent,342.9498890177832,eng,K
22,incongruent,336.30075666409164,eng,K
22,congruent,294.45585309252317,eng,K
22,congruent,378.8576736505581,eng,K
22,incongruent,285.1462794784055,eng,K
